weather_id,airport_code,date,hour,condition,temperature_f,wind_speed_mph,visibility_miles,precipitation_inches,humidity_pct,delay_risk_score
WX0000318,ATL,2023-04-16,18,Partly Cloudy,52,0.5,8.6,0,74,1.04
WX0000319,ATL,2023-04-17,6,Partly Cloudy,52,6.5,8.5,0,43,1.2
WX0000320,ATL,2023-04-17,12,High Winds,50,2.3,7.2,0,76,2.17
WX0000321,ATL,2023-04-17,18,Overcast,55,6.5,8.2,0,36,1.37
WX0000322,ATL,2023-04-18,6,Thunderstorm,69,12.0,2.3,1.16,50,4.14
WX0000323,ATL,2023-04-18,12,Fog,71,2.8,2.9,0.19,54,2.74
WX0000324,ATL,2023-04-18,18,High Winds,38,4.8,5.7,0,30,2.56
WX0000325,ATL,2023-04-19,6,Partly Cloudy,60,1.3,8.9,0,83,1.03
WX0000326,ATL,2023-04-19,12,Thunderstorm,65,1.3,2.7,1.33,64,3.22
WX0000327,ATL,2023-04-19,18,Overcast,54,1.1,5.5,0,90,1.49
WX0000328,ATL,2023-04-20,6,Snow,56,12.0,0.7,0.13,64,4.77
WX0000329,ATL,2023-04-20,12,High Winds,38,5.4,6.4,0,95,2.47
WX0000330,ATL,2023-04-20,18,Thunderstorm,58,9.6,2.1,0.38,36,4.0
WX0000331,ATL,2023-04-21,6,Freezing Rain,59,4.4,2.6,0.68,88,4.06
WX0000332,ATL,2023-04-21,12,Freezing Rain,64,7.8,2.7,0.41,47,4.34
WX0000333,ATL,2023-04-21,18,Overcast,50,6.4,7.7,0,38,1.43
WX0000334,ATL,2023-04-22,6,Light Rain,65,4.5,5.6,0.11,71,1.84
WX0000335,ATL,2023-04-22,12,Clear,62,1.3,8.3,0,95,1.03
WX0000336,ATL,2023-04-22,18,Snow,55,0.6,3.5,0.45,59,3.18
WX0000337,ATL,2023-04-23,6,Blizzard,48,19.4,0.8,1.03,77,7.98
WX0000338,ATL,2023-04-23,12,Partly Cloudy,49,12.0,9.7,0,63,1.21
WX0000339,ATL,2023-04-23,18,Heavy Rain,61,16.8,1.2,0.8,56,3.74
WX0000340,ATL,2023-04-24,6,Overcast,62,18.3,5.6,0,89,2.1
WX0000341,ATL,2023-04-24,12,High Winds,74,6.4,5.7,0,41,2.65
WX0000342,ATL,2023-04-24,18,Snow,57,13.7,3.8,0.36,79,4.13
WX0000343,ATL,2023-04-25,6,Heavy Rain,64,8.0,1.7,1.14,48,3.07
WX0000344,ATL,2023-04-25,12,Partly Cloudy,54,5.0,8.6,0,39,1.15
WX0000345,ATL,2023-04-25,18,Light Rain,60,14.7,2.5,0.3,86,2.75
WX0000346,ATL,2023-04-26,6,Light Rain,51,5.6,4.0,0.09,88,2.1
WX0000347,ATL,2023-04-26,12,Clear,60,4.5,8.6,0,87,1.08
WX0000348,ATL,2023-04-26,18,Partly Cloudy,61,12.3,8.1,0,53,1.4
WX0000349,ATL,2023-04-27,6,Partly Cloudy,56,7.0,9.2,0,93,1.14
WX0000350,ATL,2023-04-27,12,Clear,42,1.7,8.4,0,53,1.03
WX0000351,ATL,2023-04-27,18,Partly Cloudy,57,0.2,9.1,0,74,0.99
WX0000352,ATL,2023-04-28,6,Partly Cloudy,61,21.3,8.7,0,35,1.56
WX0000353,ATL,2023-04-28,12,High Winds,41,0.1,9.0,0,56,1.76
WX0000354,ATL,2023-04-28,18,Fog,49,1.8,3.6,0.24,82,2.57
WX0000355,ATL,2023-04-29,6,Thunderstorm,65,25.5,0.5,1.42,63,5.75
WX0000356,ATL,2023-04-29,12,Clear,59,25.1,9.6,0,76,1.44
WX0000357,ATL,2023-04-29,18,Clear,42,3.1,8.7,0,87,1.03
WX0000358,ATL,2023-04-30,6,High Winds,66,4.7,8.7,0,43,2.02
WX0000359,ATL,2023-04-30,12,Heavy Rain,56,6.2,1.2,0.3,48,3.04
WX0000360,ATL,2023-04-30,18,Fog,45,16.1,4.2,0.22,51,3.32
WX0000361,ATL,2023-05-01,6,High Winds,74,5.5,5.1,0,59,2.71
WX0000362,ATL,2023-05-01,12,Thunderstorm,71,16.6,2.6,0.9,64,4.43
WX0000363,ATL,2023-05-01,18,Light Rain,48,58.0,4.6,0.27,90,4.34
WX0000364,ATL,2023-05-02,6,High Winds,68,5.8,7.0,0,71,2.38
WX0000365,ATL,2023-05-02,12,Light Rain,62,22.9,3.9,0.29,92,2.91
WX0000366,ATL,2023-05-02,18,Clear,67,2.0,8.8,0,74,1.0
WX0000367,ATL,2023-05-03,6,Light Rain,72,2.5,4.8,0.24,95,1.86
WX0000368,ATL,2023-05-03,12,Light Rain,70,1.9,3.7,0.23,31,1.96
WX0000369,ATL,2023-05-03,18,Overcast,77,1.0,7.3,0,36,1.3
WX0000370,ATL,2023-05-04,6,Overcast,60,98.2,7.7,0,75,4.25
WX0000371,ATL,2023-05-04,12,Clear,80,23.1,8.7,0,71,1.52
WX0000372,ATL,2023-05-04,18,Clear,60,9.7,8.4,0,70,1.23
WX0000373,ATL,2023-05-05,6,Snow,59,0.3,4.0,0.48,41,3.06
WX0000374,ATL,2023-05-05,12,Fog,61,9.3,4.1,0.07,54,2.94
WX0000375,ATL,2023-05-05,18,Overcast,69,13.0,7.7,0,52,1.63
WX0000376,ATL,2023-05-06,6,Thunderstorm,84,6.9,1.0,0.75,48,4.01
WX0000377,ATL,2023-05-06,12,Clear,76,2.6,8.9,0,77,1.0
WX0000378,ATL,2023-05-06,18,Blizzard,75,6.9,0.1,1.78,65,6.53
WX0000379,ATL,2023-05-07,6,Partly Cloudy,68,9.1,8.1,0,77,1.31
WX0000380,ATL,2023-05-07,12,Fog,83,58.7,5.4,0.06,56,5.4
WX0000381,ATL,2023-05-07,18,Heavy Rain,68,8.0,2.9,1.5,94,2.87
WX0000382,ATL,2023-05-08,6,Heavy Rain,70,4.2,2.9,0.88,54,2.65
WX0000383,ATL,2023-05-08,12,Overcast,73,16.8,6.2,0,62,1.96
WX0000384,ATL,2023-05-08,18,Thunderstorm,76,30.4,2.1,0.49,63,5.67
WX0000385,ATL,2023-05-09,6,Heavy Rain,68,16.8,2.2,0.49,51,3.54
WX0000386,ATL,2023-05-09,12,Thunderstorm,65,2.7,2.6,0.52,39,3.34
WX0000387,ATL,2023-05-09,18,Clear,64,34.7,8.6,0,51,1.81
WX0000388,ATL,2023-05-10,6,Partly Cloudy,77,4.0,9.3,0,31,1.06
WX0000389,ATL,2023-05-10,12,Heavy Rain,65,12.1,1.1,1.35,70,3.45
WX0000390,ATL,2023-05-10,18,Clear,84,1.5,8.9,0,76,0.98
WX0000391,ATL,2023-05-11,6,Thunderstorm,74,3.8,1.3,1.33,42,3.69
WX0000392,ATL,2023-05-11,12,Snow,58,6.5,3.7,0.3,88,3.6
WX0000393,ATL,2023-05-11,18,Heavy Rain,79,40.1,1.4,1.48,36,5.21
WX0000394,ATL,2023-05-12,6,Partly Cloudy,56,9.9,8.6,0,53,1.28
WX0000395,ATL,2023-05-12,12,Clear,61,1.5,8.2,0,33,1.04
WX0000396,ATL,2023-05-12,18,Heavy Rain,63,5.1,0.7,0.56,30,3.05
WX0000397,ATL,2023-05-13,6,High Winds,64,18.7,6.0,0,38,3.29
WX0000398,ATL,2023-05-13,12,Overcast,71,5.3,5.0,0,30,1.7
WX0000399,ATL,2023-05-13,18,Partly Cloudy,58,1.3,8.9,0,77,1.03
WX0000400,ATL,2023-05-14,6,Heavy Rain,68,29.8,1.2,1.01,30,4.59
WX0000401,ATL,2023-05-14,12,Overcast,71,6.7,7.3,0,80,1.48
WX0000402,ATL,2023-05-14,18,Light Rain,62,2.8,2.5,0.1,95,2.15
WX0000403,ATL,2023-05-15,6,Overcast,68,4.0,5.5,0,43,1.59
WX0000404,ATL,2023-05-15,12,Clear,73,12.1,9.8,0,44,1.13
WX0000405,ATL,2023-05-15,18,Partly Cloudy,63,5.4,8.6,0,40,1.16
WX0000406,ATL,2023-05-16,6,Heavy Rain,60,8.0,1.0,0.56,84,3.19
WX0000407,ATL,2023-05-16,12,Fog,73,1.1,4.1,0.19,53,2.45
WX0000408,ATL,2023-05-16,18,Overcast,57,12.4,6.9,0,58,1.72
WX0000409,ATL,2023-05-17,6,High Winds,58,6.9,8.0,0,64,2.25
WX0000410,ATL,2023-05-17,12,High Winds,75,1.7,8.8,0,75,1.87
WX0000411,ATL,2023-05-17,18,Clear,70,14.8,8.3,0,54,1.36
WX0000412,ATL,2023-05-18,6,Snow,68,3.9,0.6,0.5,89,4.05
WX0000413,ATL,2023-05-18,12,Fog,58,23.4,4.5,0.07,40,3.69
WX0000414,ATL,2023-05-18,18,High Winds,64,10.3,6.8,0,62,2.66
WX0000415,ATL,2023-05-19,6,High Winds,68,2.3,8.7,0,61,1.91
WX0000416,ATL,2023-05-19,12,Clear,62,29.3,9.5,0,57,1.55
WX0000417,ATL,2023-05-19,18,Overcast,85,23.6,7.8,0,68,1.94
WX0000418,ATL,2023-05-20,6,Heavy Rain,64,4.7,2.5,1.44,66,2.74
WX0000419,ATL,2023-05-20,12,Partly Cloudy,58,24.8,10.0,0,85,1.46
WX0000420,ATL,2023-05-20,18,High Winds,76,14.7,5.1,0,60,3.26
WX0000421,ATL,2023-05-21,6,Clear,73,0.9,9.6,0,89,0.9
WX0000422,ATL,2023-05-21,12,Snow,69,5.1,2.2,0.31,38,3.81
WX0000423,ATL,2023-05-21,18,High Winds,65,1.6,8.8,0,78,1.86
WX0000424,ATL,2023-05-22,6,Overcast,79,0.3,6.2,0,59,1.39
WX0000425,ATL,2023-05-22,12,Clear,62,6.0,9.5,0,52,1.03
WX0000426,ATL,2023-05-22,18,High Winds,73,8.3,7.1,0,44,2.49
WX0000427,ATL,2023-05-23,6,Clear,65,2.7,9.3,0,89,0.97
WX0000428,ATL,2023-05-23,12,High Winds,52,11.2,6.2,0,33,2.83
WX0000429,ATL,2023-05-23,18,Partly Cloudy,50,29.4,8.8,0,44,1.75
WX0000430,ATL,2023-05-24,6,Thunderstorm,86,7.5,0.9,1.38,44,4.08
WX0000431,ATL,2023-05-24,12,Overcast,70,41.8,5.3,0,81,3.01
WX0000432,ATL,2023-05-24,18,Snow,61,28.3,1.5,0.17,66,6.0
WX0000433,ATL,2023-05-25,6,Partly Cloudy,63,3.1,9.3,0,42,1.04
WX0000434,ATL,2023-05-25,12,Fog,60,6.8,5.7,0.15,42,2.51
WX0000435,ATL,2023-05-25,18,Freezing Rain,58,23.9,1.5,0.77,82,6.21
WX0000436,ATL,2023-05-26,6,Clear,68,8.0,9.1,0,95,1.11
WX0000437,ATL,2023-05-26,12,Clear,71,11.4,9.2,0,59,1.18
WX0000438,ATL,2023-05-26,18,Blizzard,77,6.5,0.6,2.0,88,6.31
WX0000439,ATL,2023-05-27,6,Fog,65,6.7,3.5,0.16,67,2.89
WX0000440,ATL,2023-05-27,12,Partly Cloudy,81,5.0,9.1,0,76,1.1
WX0000441,ATL,2023-05-27,18,Freezing Rain,58,10.0,1.5,0.11,38,4.86
WX0000442,ATL,2023-05-28,6,Heavy Rain,62,0,0.9,0.87,61,2.67
WX0000443,ATL,2023-05-28,12,Light Rain,75,1.9,3.5,0.11,91,1.99
WX0000444,ATL,2023-05-28,18,Clear,75,15.4,9.6,0,41,1.22
WX0000445,ATL,2023-05-29,6,Partly Cloudy,67,4.5,8.8,0,72,1.12
WX0000446,ATL,2023-05-29,12,Overcast,62,58.1,8.5,0,86,2.82
WX0000447,ATL,2023-05-29,18,Clear,73,7.4,9.2,0,61,1.09
WX0000448,ATL,2023-05-30,6,Light Rain,66,4.7,5.6,0.05,86,1.85
WX0000449,ATL,2023-05-30,12,Thunderstorm,62,13.1,2.9,0.61,39,4.09
WX0000450,ATL,2023-05-30,18,High Winds,74,13.3,8.3,0,86,2.49
WX0000451,ATL,2023-05-31,6,High Winds,56,62.6,6.0,0,54,5.75
WX0000452,ATL,2023-05-31,12,Clear,76,6.2,9.6,0,78,1.02
WX0000453,ATL,2023-05-31,18,Light Rain,73,1.6,5.1,0.24,43,1.78
WX0000454,ATL,2023-06-01,6,Clear,73,0.1,9.1,0,89,0.93
WX0000455,ATL,2023-06-01,12,Thunderstorm,70,26.1,2.1,1.24,50,5.32
WX0000456,ATL,2023-06-01,18,Partly Cloudy,76,16.1,8.3,0,52,1.48
WX0000457,ATL,2023-06-02,6,Thunderstorm,83,10.7,2.4,0.41,69,4.02
WX0000458,ATL,2023-06-02,12,Clear,65,9.6,9.8,0,78,1.08
WX0000459,ATL,2023-06-02,18,Overcast,66,28.1,7.6,0,31,2.11
WX0000460,ATL,2023-06-03,6,Thunderstorm,77,3.6,1.2,1.16,64,3.69
WX0000461,ATL,2023-06-03,12,Fog,62,0.2,5.1,0.25,62,2.25
WX0000462,ATL,2023-06-03,18,Clear,59,10.1,8.9,0,71,1.18
WX0000463,ATL,2023-06-04,6,Partly Cloudy,72,16.6,8.9,0,34,1.41
WX0000464,ATL,2023-06-04,12,Partly Cloudy,76,23.4,8.1,0,95,1.7
WX0000465,ATL,2023-06-04,18,Partly Cloudy,65,13.1,8.7,0,86,1.35
WX0000466,ATL,2023-06-05,6,Overcast,90,14.2,8.8,0,93,1.52
WX0000467,ATL,2023-06-05,12,Thunderstorm,81,29.5,1.6,1.23,75,5.75
WX0000468,ATL,2023-06-05,18,Overcast,85,2.1,8.2,0,58,1.24
WX0000469,ATL,2023-06-06,6,Clear,80,3.2,9.5,0,34,0.96
WX0000470,ATL,2023-06-06,12,Overcast,71,12.2,6.5,0,33,1.76
WX0000471,ATL,2023-06-06,18,Heavy Rain,80,34.4,1.9,1.24,79,4.71
WX0000472,ATL,2023-06-07,6,Clear,69,1.9,9.5,0,36,0.93
WX0000473,ATL,2023-06-07,12,Overcast,76,1.5,7.6,0,42,1.29
WX0000474,ATL,2023-06-07,18,Partly Cloudy,76,6.4,8.2,0,53,1.23
WX0000475,ATL,2023-06-08,6,Clear,78,31.0,8.7,0,71,1.7
WX0000476,ATL,2023-06-08,12,Thunderstorm,74,9.7,2.9,0.45,53,3.82
WX0000477,ATL,2023-06-08,18,Overcast,74,8.0,6.1,0,80,1.67
WX0000478,ATL,2023-06-09,6,Overcast,85,6.1,7.2,0,68,1.48
WX0000479,ATL,2023-06-09,12,Heavy Rain,80,12.8,1.2,0.7,92,3.47
WX0000480,ATL,2023-06-09,18,Thunderstorm,73,6.5,1.4,0.84,41,3.89
WX0000481,ATL,2023-06-10,6,Light Rain,78,5.6,2.8,0.14,61,2.25
WX0000482,ATL,2023-06-10,12,Partly Cloudy,96,1.2,8.7,0,39,1.05
WX0000483,ATL,2023-06-10,18,Overcast,78,10.7,5.2,0,93,1.88
WX0000484,ATL,2023-06-11,6,Partly Cloudy,76,13.3,9.1,0,88,1.31
WX0000485,ATL,2023-06-11,12,Clear,86,3.1,9.1,0,40,1.0
WX0000486,ATL,2023-06-11,18,Heavy Rain,84,18.4,0.5,1.38,51,3.99
WX0000487,ATL,2023-06-12,6,Clear,81,5.7,9.7,0,94,1.0
WX0000488,ATL,2023-06-12,12,Partly Cloudy,79,21.4,9.6,0,76,1.44
WX0000489,ATL,2023-06-12,18,Overcast,81,4.9,8.9,0,45,1.25
WX0000490,ATL,2023-06-13,6,Fog,81,5.7,4.2,0.27,76,2.71
WX0000491,ATL,2023-06-13,12,Thunderstorm,78,3.4,1.4,1.41,70,3.63
WX0000492,ATL,2023-06-13,18,Overcast,75,5.6,7.6,0,74,1.41
WX0000493,ATL,2023-06-14,6,Clear,82,8.4,8.7,0,62,1.16
WX0000494,ATL,2023-06-14,12,Clear,79,5.8,8.7,0,95,1.1
WX0000495,ATL,2023-06-14,18,Clear,70,4.8,8.9,0,80,1.06
WX0000496,ATL,2023-06-15,6,Overcast,81,1.1,5.4,0,32,1.5
WX0000497,ATL,2023-06-15,12,Thunderstorm,81,4.6,0.9,0.83,89,3.83
WX0000498,ATL,2023-06-15,18,Light Rain,63,31.5,2.4,0.14,40,3.62
WX0000499,ATL,2023-06-16,6,Heavy Rain,84,10.2,1.0,0.57,95,3.34
WX0000500,ATL,2023-06-16,12,Thunderstorm,77,2.4,0.9,0.47,31,3.64
WX0000501,ATL,2023-06-16,18,Thunderstorm,71,15.8,1.6,1.03,30,4.62
WX0000502,ATL,2023-06-17,6,Thunderstorm,66,43.4,0.9,0.56,50,7.17
WX0000503,ATL,2023-06-17,12,Clear,74,11.8,9.4,0,74,1.17
WX0000504,ATL,2023-06-17,18,Clear,78,40.1,8.7,0,42,1.92
WX0000505,ATL,2023-06-18,6,Partly Cloudy,85,10.8,9.0,0,93,1.26
WX0000506,ATL,2023-06-18,12,Clear,76,1.8,9.8,0,54,0.91
WX0000507,ATL,2023-06-18,18,Clear,76,9.4,8.7,0,71,1.19
WX0000508,ATL,2023-06-19,6,Partly Cloudy,84,9.5,9.7,0,91,1.15
WX0000509,ATL,2023-06-19,12,Thunderstorm,94,9.0,1.8,0.57,49,4.01
WX0000510,ATL,2023-06-19,18,Partly Cloudy,64,4.1,8.8,0,95,1.11
WX0000511,ATL,2023-06-20,6,Fog,98,23.4,2.1,0.29,67,4.26
WX0000512,ATL,2023-06-20,12,Partly Cloudy,72,1.5,8.6,0,64,1.06
WX0000513,ATL,2023-06-20,18,Partly Cloudy,85,5.2,9.3,0,46,1.09
WX0000514,ATL,2023-06-21,6,Clear,76,9.9,9.8,0,79,1.08
WX0000515,ATL,2023-06-21,12,Heavy Rain,85,0.6,2.4,0.39,43,2.5
WX0000516,ATL,2023-06-21,18,Clear,87,7.1,9.5,0,59,1.05
WX0000517,ATL,2023-06-22,6,High Winds,63,14.0,5.9,0,38,3.05
WX0000518,ATL,2023-06-22,12,High Winds,56,41.1,7.5,0,83,4.05
WX0000519,ATL,2023-06-22,18,Heavy Rain,76,15.6,2.4,0.31,65,3.42
WX0000520,ATL,2023-06-23,6,Partly Cloudy,85,0.4,8.0,0,36,1.09
WX0000521,ATL,2023-06-23,12,Thunderstorm,81,1.7,2.1,0.55,66,3.36
WX0000522,ATL,2023-06-23,18,Light Rain,90,1.8,5.3,0.28,57,1.77
WX0000523,ATL,2023-06-24,6,Overcast,91,2.8,5.3,0,79,1.57
WX0000524,ATL,2023-06-24,12,Clear,57,6.3,9.5,0,37,1.03
WX0000525,ATL,2023-06-24,18,Overcast,73,5.1,9.0,0,80,1.24
WX0000526,ATL,2023-06-25,6,Overcast,73,0.4,5.9,0,63,1.42
WX0000527,ATL,2023-06-25,12,Clear,91,4.8,9.5,0,55,1.0
WX0000528,ATL,2023-06-25,18,Clear,71,7.3,9.3,0,95,1.08
WX0000529,ATL,2023-06-26,6,Clear,75,3.8,8.1,0,40,1.11
WX0000530,ATL,2023-06-26,12,Clear,78,7.1,9.7,0,61,1.03
WX0000531,ATL,2023-06-26,18,Overcast,72,1.3,6.5,0,75,1.39
WX0000532,ATL,2023-06-27,6,Clear,67,2.1,8.2,0,63,1.06
WX0000533,ATL,2023-06-27,12,Overcast,77,17.6,5.3,0,58,2.12
WX0000534,ATL,2023-06-27,18,Overcast,74,8.9,7.8,0,70,1.49
WX0000535,ATL,2023-06-28,6,Thunderstorm,84,5.7,0.8,1.13,42,3.95
WX0000536,ATL,2023-06-28,12,Thunderstorm,83,19.8,0.9,0.79,77,5.14
WX0000537,ATL,2023-06-28,18,Partly Cloudy,79,10.4,9.6,0,71,1.18
WX0000538,ATL,2023-06-29,6,Clear,79,2.9,8.6,0,32,1.04
WX0000539,ATL,2023-06-29,12,Overcast,83,3.6,5.8,0,68,1.55
WX0000540,ATL,2023-06-29,18,Clear,88,7.9,8.5,0,86,1.17
WX0000541,ATL,2023-06-30,6,Clear,67,24.3,9.4,0,33,1.45
WX0000542,ATL,2023-06-30,12,Thunderstorm,76,1.4,1.9,1.29,42,3.37
WX0000543,ATL,2023-06-30,18,Clear,67,1.4,9.5,0,79,0.92
WX0000544,ATL,2023-07-01,6,Clear,87,0.2,9.3,0,72,0.91
WX0000545,ATL,2023-07-01,12,Clear,79,12.2,8.8,0,81,1.24
WX0000546,ATL,2023-07-01,18,Overcast,83,33.2,7.5,0,91,2.29
WX0000547,ATL,2023-07-02,6,Light Rain,84,22.4,3.8,0.16,74,2.91
WX0000548,ATL,2023-07-02,12,Overcast,82,12.8,5.0,0,45,1.98
WX0000549,ATL,2023-07-02,18,Heavy Rain,91,3.6,2.1,1.3,90,2.73
WX0000550,ATL,2023-07-03,6,Clear,79,2.5,8.6,0,87,1.03
WX0000551,ATL,2023-07-03,12,Clear,82,7.3,8.5,0,44,1.16
WX0000552,ATL,2023-07-03,18,Fog,92,9.2,2.2,0.17,55,3.28
WX0000553,ATL,2023-07-04,6,Clear,77,2.3,8.5,0,42,1.03
WX0000554,ATL,2023-07-04,12,Light Rain,73,3.1,5.0,0.28,42,1.86
WX0000555,ATL,2023-07-04,18,Thunderstorm,80,14.5,2.6,1.23,74,4.27
WX0000556,ATL,2023-07-05,6,Heavy Rain,83,6.1,2.9,0.38,77,2.76
WX0000557,ATL,2023-07-05,12,Clear,77,12.2,8.5,0,68,1.28
WX0000558,ATL,2023-07-05,18,Partly Cloudy,81,31.0,8.5,0,66,1.84
WX0000559,ATL,2023-07-06,6,Thunderstorm,87,29.6,0.8,0.82,47,6.01
WX0000560,ATL,2023-07-06,12,Clear,87,27.2,8.2,0,60,1.69
WX0000561,ATL,2023-07-06,18,Partly Cloudy,83,0.3,8.1,0,41,1.08
WX0000562,ATL,2023-07-07,6,Clear,84,35.6,8.8,0,35,1.8
WX0000563,ATL,2023-07-07,12,Partly Cloudy,87,6.7,8.2,0,44,1.24
WX0000564,ATL,2023-07-07,18,Partly Cloudy,81,44.2,9.7,0,46,1.95
WX0000565,ATL,2023-07-08,6,Thunderstorm,85,3.8,1.8,1.37,43,3.59
WX0000566,ATL,2023-07-08,12,High Winds,71,5.7,6.5,0,30,2.47
WX0000567,ATL,2023-07-08,18,Clear,91,4.9,8.2,0,71,1.13
WX0000568,ATL,2023-07-09,6,Clear,83,2.8,9.6,0,87,0.95
WX0000569,ATL,2023-07-09,12,Thunderstorm,81,11.3,1.8,1.03,84,4.2
WX0000570,ATL,2023-07-09,18,Clear,87,2.5,8.2,0,55,1.07
WX0000571,ATL,2023-07-10,6,Clear,76,16.8,8.6,0,58,1.38
WX0000572,ATL,2023-07-10,12,High Winds,82,0.3,8.1,0,31,1.92
WX0000573,ATL,2023-07-10,18,Clear,83,1.1,9.0,0,32,0.96
WX0000574,ATL,2023-07-11,6,Thunderstorm,96,12.1,1.7,0.76,60,4.29
WX0000575,ATL,2023-07-11,12,Light Rain,70,3.0,3.0,0.16,35,2.1
WX0000576,ATL,2023-07-11,18,Thunderstorm,92,4.2,2.6,1.17,34,3.46
WX0000577,ATL,2023-07-12,6,Thunderstorm,81,15.6,1.1,1.1,82,4.73
WX0000578,ATL,2023-07-12,12,Thunderstorm,80,27.0,1.7,1.31,79,5.52
WX0000579,ATL,2023-07-12,18,Partly Cloudy,88,1.0,8.2,0,82,1.09
WX0000580,ATL,2023-07-13,6,Clear,86,4.4,9.1,0,58,1.03
WX0000581,ATL,2023-07-13,12,Partly Cloudy,66,0.6,8.8,0,59,1.02
WX0000582,ATL,2023-07-13,18,Clear,88,1.9,9.3,0,80,0.95
WX0000583,ATL,2023-07-14,6,Clear,86,1.1,8.2,0,50,1.03
WX0000584,ATL,2023-07-14,12,Clear,77,10.6,9.3,0,54,1.15
WX0000585,ATL,2023-07-14,18,Heavy Rain,78,26.0,1.5,0.32,90,4.27
WX0000586,ATL,2023-07-15,6,Thunderstorm,85,0.9,2.2,0.82,85,3.28
WX0000587,ATL,2023-07-15,12,Light Rain,82,23.1,2.2,0.06,50,3.23
WX0000588,ATL,2023-07-15,18,Partly Cloudy,83,7.9,8.8,0,45,1.21
WX0000589,ATL,2023-07-16,6,Heavy Rain,86,1.1,2.4,0.42,30,2.53
WX0000590,ATL,2023-07-16,12,Clear,95,0.1,8.0,0,62,1.02
WX0000591,ATL,2023-07-16,18,Overcast,74,55.5,7.8,0,70,2.91
WX0000592,ATL,2023-07-17,6,Overcast,79,41.5,5.1,0,79,3.04
WX0000593,ATL,2023-07-17,12,Clear,75,53.5,8.2,0,32,2.34
WX0000594,ATL,2023-07-17,18,Partly Cloudy,78,0.1,9.6,0,93,0.94
WX0000595,ATL,2023-07-18,6,Heavy Rain,71,17.8,2.9,1.02,33,3.46
WX0000596,ATL,2023-07-18,12,Clear,88,4.1,8.6,0,41,1.07
WX0000597,ATL,2023-07-18,18,Clear,85,4.5,9.6,0,85,0.98
WX0000598,ATL,2023-07-19,6,Clear,89,6.7,9.2,0,57,1.07
WX0000599,ATL,2023-07-19,12,Overcast,96,8.6,7.2,0,32,1.56
WX0000600,ATL,2023-07-19,18,Partly Cloudy,93,14.8,8.4,0,91,1.43
WX0000601,ATL,2023-07-20,6,Clear,92,10.7,9.9,0,44,1.09
WX0000602,ATL,2023-07-20,12,Partly Cloudy,82,19.7,8.7,0,92,1.52
WX0000603,ATL,2023-07-20,18,Heavy Rain,82,2.2,2.6,0.94,85,2.57
WX0000604,ATL,2023-07-21,6,Heavy Rain,85,20.7,1.2,1.06,90,3.99
WX0000605,ATL,2023-07-21,12,Partly Cloudy,80,6.7,9.7,0,81,1.08
WX0000606,ATL,2023-07-21,18,Partly Cloudy,85,31.3,8.6,0,93,1.83
WX0000607,ATL,2023-07-22,6,Overcast,81,6.7,7.8,0,54,1.42
WX0000608,ATL,2023-07-22,12,Partly Cloudy,77,14.9,9.6,0,64,1.28
WX0000609,ATL,2023-07-22,18,Thunderstorm,80,33.7,2.3,0.49,91,5.87
WX0000610,ATL,2023-07-23,6,Thunderstorm,84,0.6,2.8,1.32,60,3.14
WX0000611,ATL,2023-07-23,12,Partly Cloudy,87,46.9,9.2,0,74,2.11
WX0000612,ATL,2023-07-23,18,Clear,86,9.5,9.3,0,62,1.13
WX0000613,ATL,2023-07-24,6,Thunderstorm,94,63.4,2.8,0.36,66,8.0
WX0000614,ATL,2023-07-24,12,Clear,97,9.7,8.7,0,34,1.19
WX0000615,ATL,2023-07-24,18,Light Rain,88,1.5,4.3,0.04,95,1.87
WX0000616,ATL,2023-07-25,6,Clear,93,15.3,8.2,0,55,1.39
WX0000617,ATL,2023-07-25,12,Thunderstorm,79,1.4,2.3,0.53,74,3.3
WX0000618,ATL,2023-07-25,18,Heavy Rain,76,7.5,2.7,0.35,73,2.88
WX0000619,ATL,2023-07-26,6,Clear,96,6.7,10.0,0,53,0.99
WX0000620,ATL,2023-07-26,12,Thunderstorm,74,42.4,2.5,0.51,43,6.49
WX0000621,ATL,2023-07-26,18,Clear,82,11.8,8.7,0,35,1.24
WX0000622,ATL,2023-07-27,6,Thunderstorm,72,21.9,1.8,0.32,44,5.07
WX0000623,ATL,2023-07-27,12,Partly Cloudy,101,22.1,8.9,0,82,1.55
WX0000624,ATL,2023-07-27,18,High Winds,76,2.8,8.1,0,82,2.04
WX0000625,ATL,2023-07-28,6,Heavy Rain,88,7.3,2.1,1.07,31,2.96
WX0000626,ATL,2023-07-28,12,Partly Cloudy,78,2.4,9.2,0,31,1.03
WX0000627,ATL,2023-07-28,18,Partly Cloudy,76,3.0,9.9,0,68,0.98
WX0000628,ATL,2023-07-29,6,Overcast,97,4.4,6.2,0,47,1.53
WX0000629,ATL,2023-07-29,12,Clear,91,14.0,8.7,0,92,1.3
WX0000630,ATL,2023-07-29,18,Overcast,98,2.2,7.0,0,48,1.37
WX0000631,ATL,2023-07-30,6,Clear,82,7.8,9.0,0,38,1.12
WX0000632,ATL,2023-07-30,12,Thunderstorm,83,30.8,2.9,1.06,90,5.45
WX0000633,ATL,2023-07-30,18,Partly Cloudy,77,1.4,9.3,0,84,1.0
WX0000634,ATL,2023-07-31,6,Clear,101,11.3,8.8,0,35,1.22
